line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount
830,276,426,113.0,4,2708.33
831,276,905,150.0,1,3333.51
832,276,224,4.0,4,2675.97
833,276,118,124.0,2,2256.05
834,277,699,58.0,2,1937.79
835,278,263,264.0,4,0.0
836,278,842,249.0,2,2595.83
837,278,45,263.0,2,4496.49
838,278,85,275.0,1,878.6
839,279,8,109.0,1,1093.37
840,279,886,222.0,3,4186.54
841,279,663,235.0,1,3747.11
842,279,735,91.0,2,237.54
843,279,814,116.0,2,2812.52
844,280,418,161.0,3,2283.07
845,280,18,32.0,3,3382.83
846,280,775,183.0,4,275.31
847,281,109,44.0,2,3945.11
848,281,289,15.0,3,1938.0
849,281,486,200.0,1,2690.67
850,281,816,152.0,4,1510.14
851,281,694,284.0,2,0.0
852,282,127,275.0,1,74.9
853,282,561,176.0,1,1558.22
854,283,423,129.0,4,755.15
855,283,199,27.0,1,947.72
856,284,473,128.0,4,412.07
857,284,101,169.0,1,3641.67
858,284,366,145.0,1,3372.91
859,284,635,230.0,1,4505.59
860,284,337,78.0,4,3314.14
861,285,581,86.0,2,4048.11
862,285,5,223.0,2,1268.57
863,285,284,245.0,2,714.81
864,285,474,282.0,3,1825.77
865,285,112,143.0,1,3245.48
866,286,913,39.0,4,1022.34
867,286,745,15.0,1,4465.92
868,287,593,18.0,3,3857.54
869,287,565,241.0,2,2740.17
870,287,670,148.0,1,1860.8
871,287,138,186.0,3,2530.56
872,287,515,84.0,1,3330.26
873,288,144,289.0,3,838.15
874,288,676,183.0,1,3692.8
875,288,42,135.0,1,3819.29
876,288,379,184.0,1,261.9
877,288,398,20.0,3,4593.61
878,289,106,134.0,4,3186.16
879,289,593,193.0,4,2872.29
880,289,375,264.0,4,3284.02
881,290,386,176.0,1,2606.04
882,290,499,71.0,3,0.0
883,290,451,143.0,1,1188.45
884,291,154,60.0,1,828.92
885,291,677,58.0,1,2102.34
886,292,692,210.0,3,2421.15
887,292,23,82.0,1,263.56
888,292,138,28.0,4,243.99
889,292,171,207.0,2,4616.11
890,293,993,145.0,4,3206.23
891,293,970,241.0,1,1122.14
892,293,889,73.0,3,894.31
893,293,814,261.0,4,4111.24
894,293,271,232.0,1,3634.72
895,294,605,55.0,1,1187.58
896,294,17,214.0,1,2637.42
897,294,847,19.0,1,3047.28
898,294,899,246.0,4,2541.48
899,294,676,NO_PROMO,1,4514.82
900,295,535,271.0,3,1883.37
901,295,440,195.0,1,4695.19
902,295,359,294.0,4,4032.87
903,295,101,119.0,3,712.72
904,296,291,96.0,4,4389.99
905,297,727,3.0,1,2911.04
906,298,671,185.0,1,3454.45
907,298,110,133.0,1,2159.05
908,298,876,141.0,4,2146.63
909,298,697,285.0,3,3787.11
910,299,184,157.0,2,2817.51
911,299,592,70.0,2,3882.26
912,299,876,82.0,1,3751.68
913,299,103,281.0,1,2566.3
914,300,714,2.0,1,845.65
915,300,824,222.0,1,4125.11
916,300,91,19.0,1,1352.31
917,300,742,266.0,3,4656.89
918,300,294,89.0,4,334.44
919,301,450,265.0,1,1048.45
920,301,293,264.0,1,216.37
921,301,716,184.0,1,3095.19
922,301,245,141.0,1,4879.45
923,302,362,7.0,3,2056.98
924,302,755,286.0,1,4599.93
925,302,937,141.0,4,1773.07
926,302,232,206.0,4,4817.13
927,303,5,286.0,2,916.42
928,303,75,262.0,4,1506.55
929,303,980,294.0,2,4386.76
930,303,257,124.0,3,4831.97
931,303,776,235.0,2,4808.13
932,304,883,195.0,1,2435.75
933,304,649,161.0,1,3400.72
934,304,423,134.0,2,0.0
935,304,255,175.0,2,510.4
936,304,78,181.0,4,4660.41
937,305,916,97.0,4,1381.93
938,305,511,135.0,1,1212.56
939,306,235,182.0,1,4182.96
940,306,160,252.0,1,643.4
941,307,7,190.0,4,4792.07
942,307,636,294.0,2,2487.08
943,307,890,261.0,2,2479.49
944,307,287,27.0,3,1149.36
945,307,539,257.0,3,2417.68
946,308,404,265.0,1,2313.12
947,308,472,107.0,2,0.0
948,308,389,132.0,4,548.7
949,309,562,175.0,2,1223.84
950,309,375,190.0,1,2518.91
951,310,875,67.0,3,1434.17
952,310,590,120.0,1,4080.24
953,310,569,76.0,3,4288.73
954,311,826,264.0,1,924.21
955,311,547,287.0,2,3937.4
956,311,880,83.0,4,286.16
957,311,62,49.0,1,4078.4
958,312,763,285.0,2,1335.86
959,312,955,179.0,2,1753.49
960,312,889,275.0,4,1034.84
961,312,179,249.0,2,1807.79
962,313,911,74.0,1,1936.3
963,313,890,215.0,1,3220.87
964,313,647,36.0,4,2879.61
965,313,82,149.0,1,1750.95
966,314,620,185.0,3,1392.68
967,314,766,85.0,4,2628.63
968,314,189,128.0,1,668.95
969,315,216,242.0,1,2015.38
970,316,56,42.0,1,3866.12
971,316,107,199.0,2,3109.61
972,316,317,64.0,1,1274.61
973,316,135,182.0,4,0.0
974,316,882,276.0,2,4327.99
975,317,562,276.0,3,718.82
976,317,182,288.0,4,3008.04
977,317,446,177.0,4,3216.94
978,318,553,187.0,1,4033.3
979,318,423,267.0,2,0.0
980,318,835,4.0,1,1752.23
981,318,705,4.0,3,4737.44
982,319,818,280.0,2,3005.17
983,319,383,202.0,1,2088.09
984,319,256,193.0,1,3588.94
985,319,226,264.0,2,442.09
986,320,827,137.0,2,1459.15
987,320,423,148.0,1,4274.74
988,320,114,251.0,3,3107.76
989,320,193,273.0,2,146.01
990,320,23,64.0,1,4863.05
991,321,745,252.0,1,1202.41
992,321,223,255.0,2,2130.2
993,321,381,41.0,3,0.0
994,321,864,36.0,1,327.39
995,322,482,195.0,1,1001.35
996,322,849,127.0,1,653.71
997,322,395,101.0,3,1273.45
998,322,472,242.0,1,2629.64
999,322,399,21.0,2,4684.27
1000,323,534,101.0,1,1303.9
1001,323,370,57.0,1,4325.11
1002,323,242,141.0,3,1656.34
1003,323,599,21.0,1,2009.25
1004,323,596,45.0,3,3457.61
1005,324,162,30.0,3,502.44
1006,324,62,54.0,2,3240.65
1007,325,500,177.0,1,1617.86
1008,325,825,193.0,3,0.0
1009,326,742,224.0,1,0.0
1010,326,573,290.0,2,2736.53
1011,326,192,140.0,4,1770.94
1012,327,937,230.0,4,843.7
1013,327,303,259.0,2,2730.95
1014,327,389,186.0,1,4420.52
1015,327,795,275.0,4,1231.99
1016,327,839,282.0,3,989.85
1017,328,628,56.0,2,1646.87
1018,328,99,66.0,4,3311.51
1019,329,895,50.0,1,1050.29
1020,329,33,250.0,4,3226.67
1021,330,639,36.0,4,1316.9
1022,330,14,40.0,1,3295.96
1023,330,480,212.0,1,1836.58
1024,330,842,136.0,2,3981.54
1025,330,542,39.0,1,3684.79
1026,331,984,272.0,4,530.74
1027,331,395,291.0,1,1005.94
1028,332,572,295.0,4,2105.16
1029,332,367,53.0,3,3527.62
1030,333,812,80.0,1,2772.33
1031,333,547,161.0,4,2242.91
1032,334,333,165.0,2,2091.1
1033,334,624,281.0,1,2837.57
1034,334,949,203.0,2,1832.04
1035,334,1,265.0,1,4915.63
1036,334,139,109.0,2,82.52
1037,335,23,292.0,2,4599.6
1038,335,949,182.0,4,0.0
1039,335,160,127.0,1,1361.69
1040,336,263,111.0,2,504.93
1041,336,752,88.0,1,3631.72
1042,337,846,153.0,4,4106.6
1043,337,39,171.0,4,1938.65
1044,337,357,116.0,3,2111.78
1045,337,766,195.0,4,4646.83
1046,338,313,76.0,4,253.85
1047,339,515,201.0,1,808.33
1048,339,995,46.0,3,3776.56
1049,339,228,67.0,3,1484.43
1050,340,85,204.0,3,2878.63
1051,340,269,66.0,1,2022.71
1052,340,781,202.0,1,2430.57
1053,341,201,126.0,4,3099.18
1054,341,249,294.0,1,1367.97
1055,341,92,178.0,1,3375.15
1056,341,196,156.0,2,1755.4
1057,341,174,226.0,2,3100.29
1058,342,150,102.0,3,272.14
1059,342,702,43.0,2,822.16
1060,342,116,75.0,1,1253.09
1061,342,890,56.0,2,117.98
1062,342,313,275.0,3,2382.39
1063,343,209,247.0,4,2640.17
1064,343,638,192.0,1,3490.6
1065,344,928,145.0,4,265.24
1066,344,206,4.0,4,1392.84
1067,344,69,184.0,3,3318.85
1068,344,886,197.0,1,144.44
1069,344,237,161.0,3,2567.27
1070,345,888,256.0,4,2681.23
1071,345,990,20.0,3,2825.4
1072,345,254,80.0,4,1559.39
1073,345,19,154.0,2,3437.34
1074,346,514,198.0,2,4068.87
1075,346,912,115.0,1,4723.48
1076,347,350,195.0,3,3301.81
1077,347,534,213.0,4,4369.87
1078,348,587,168.0,1,2161.0
1079,348,460,297.0,4,702.27
1080,349,701,268.0,1,4319.81
1081,349,932,74.0,1,2178.82
1082,349,672,285.0,4,4589.7
1083,349,546,74.0,1,961.47
1084,349,745,211.0,1,3838.9
1085,350,311,140.0,3,3740.77
1086,350,156,136.0,1,578.52
1087,350,621,118.0,4,3081.19
1088,350,704,244.0,1,1828.34
1089,351,515,94.0,4,2370.38
1090,351,873,98.0,3,2482.66
1091,352,34,138.0,3,0.0
1092,352,974,103.0,3,1151.64
1093,353,68,250.0,1,4639.16
1094,353,705,218.0,2,4340.54
1095,354,795,160.0,1,3059.25
1096,354,404,274.0,4,4698.74
1097,354,538,21.0,1,2627.21
1098,354,899,20.0,1,2617.58
1099,355,397,97.0,4,3837.54
1100,355,299,146.0,3,2020.3
1101,355,473,27.0,1,2141.19
1102,355,707,231.0,4,4523.19
1103,355,93,279.0,4,610.2
1104,356,403,232.0,3,0.0
1105,356,605,165.0,1,4418.61
1106,357,736,185.0,1,501.4
1107,357,88,261.0,4,3551.03
1108,358,973,87.0,1,1924.46
1109,358,935,76.0,2,2849.18
1110,358,167,214.0,1,935.39
1111,358,316,147.0,2,3664.3
1112,358,642,103.0,1,631.89
1113,359,638,255.0,2,110.43
1114,360,827,111.0,1,3059.52
1115,360,603,3.0,3,2296.01
1116,360,251,106.0,4,1426.66
1117,360,51,18.0,1,783.87
1118,360,149,152.0,1,3351.63
1119,361,943,91.0,1,292.71
1120,361,166,293.0,2,3074.89
1121,361,807,296.0,4,928.23
1122,362,954,188.0,1,510.98
1123,362,920,281.0,3,4110.31
1124,362,67,140.0,2,2380.54
1125,363,540,29.0,3,2647.0
1126,363,112,44.0,4,3662.16
1127,363,496,147.0,4,4672.76
1128,364,624,181.0,2,1335.32
1129,364,950,254.0,1,3090.74
1130,364,505,148.0,1,4424.14
1131,364,199,60.0,1,635.13
1132,365,819,170.0,4,4994.99
1133,365,359,103.0,4,4039.92
1134,366,261,165.0,1,1573.47
1135,366,786,202.0,1,613.49
1136,366,742,89.0,4,0.0
1137,367,339,242.0,2,4615.28
1138,367,817,235.0,1,3245.98
1139,368,918,28.0,2,2339.23
1140,368,856,161.0,4,1531.75
1141,368,569,169.0,4,142.66
1142,368,819,15.0,2,377.75
1143,368,348,292.0,3,3151.23
1144,369,399,157.0,1,2996.2
1145,369,723,44.0,2,3563.71
1146,369,509,154.0,1,1889.34
1147,369,222,19.0,4,1546.48
1148,369,797,12.0,1,4571.1
1149,370,927,247.0,4,812.68
1150,370,751,50.0,4,1586.28
1151,370,842,18.0,4,3399.75
1152,370,471,2.0,3,3582.7
1153,371,955,44.0,1,3450.91
1154,371,342,159.0,3,4451.47
1155,371,24,107.0,4,3804.54
1156,372,206,225.0,1,1468.51
1157,372,688,58.0,1,1399.64
1158,372,16,277.0,4,2820.15
1159,373,563,145.0,2,1391.71
1160,373,588,173.0,1,897.81
1161,373,554,25.0,3,0.0
1162,374,393,228.0,1,476.29
1163,375,365,273.0,2,1695.04
1164,375,81,239.0,3,2860.56
1165,375,100,238.0,3,1586.44
1166,375,482,132.0,1,4739.87
1167,375,935,169.0,2,1990.78
1168,376,465,179.0,3,199.81
1169,376,491,178.0,3,4236.54
1170,376,619,54.0,4,680.6
1171,377,570,205.0,1,3972.53
1172,377,605,81.0,3,1230.95
1173,377,998,220.0,3,1949.89
1174,378,581,39.0,2,2745.41
1175,378,758,237.0,4,4191.9
1176,378,334,157.0,4,533.39
1177,378,979,194.0,3,394.56
1178,379,507,297.0,1,498.14
1179,379,925,231.0,1,3797.53
1180,379,545,100.0,2,1980.41
1181,380,698,155.0,2,1533.69
1182,380,941,45.0,3,3603.07
1183,381,9,65.0,4,4932.79
1184,381,873,27.0,2,358.93
1185,381,1,144.0,4,4112.73
1186,381,887,201.0,1,1214.44
1187,381,641,222.0,2,3573.28
1188,382,217,196.0,1,2400.61
1189,382,864,64.0,2,4207.82
1190,382,138,249.0,1,0.0
1191,382,674,70.0,3,4876.13
1192,382,658,217.0,3,4307.76
1193,383,185,230.0,3,2571.6
1194,383,394,3.0,2,1167.42
1195,383,592,256.0,3,4241.68
1196,383,276,17.0,3,4636.49
1197,383,39,297.0,4,2442.18
1198,384,985,143.0,1,753.33
1199,384,477,45.0,4,437.26
1200,384,252,39.0,3,3171.78
1201,384,701,27.0,4,4000.59
1202,385,548,240.0,1,2370.9
1203,385,588,150.0,2,2134.03
1204,385,297,155.0,1,224.86
1205,386,267,293.0,1,3165.04
1206,386,53,146.0,2,4054.03
1207,386,497,142.0,1,677.77
1208,386,259,131.0,1,3098.2
1209,386,15,77.0,1,3038.92
1210,387,379,248.0,1,1343.2
1211,387,186,43.0,4,4316.97
1212,387,991,253.0,1,2997.94
1213,387,771,225.0,3,3863.32
1214,388,216,135.0,4,3685.09
1215,388,774,243.0,1,309.99
1216,389,488,199.0,4,1206.62
1217,389,486,6.0,2,768.49
1218,389,296,271.0,3,1940.92
1219,390,100,221.0,4,3205.25
1220,391,941,50.0,2,1708.09
1221,391,262,123.0,4,1986.21
1222,391,752,92.0,4,3863.96
1223,391,321,34.0,4,0.0
1224,391,13,228.0,3,533.61
1225,392,225,47.0,2,0.0
1226,392,59,62.0,4,3300.2
1227,392,726,192.0,1,477.61
1228,393,823,129.0,1,4485.21
1229,393,302,232.0,3,3319.37
1230,393,945,165.0,2,3858.33
1231,393,264,31.0,1,3914.62
1232,393,392,135.0,3,1696.64
1233,394,452,201.0,1,2484.02
1234,394,183,220.0,3,586.73
1235,395,629,52.0,1,4567.42
1236,395,36,228.0,1,398.54
1237,396,919,19.0,3,786.83
1238,397,273,294.0,1,3515.27
1239,397,4,244.0,4,3552.65
1240,397,447,35.0,3,4228.04
1241,397,554,246.0,1,66.37
1242,398,581,155.0,4,4678.46
1243,399,57,174.0,1,1858.51
1244,399,83,103.0,3,3814.24
1245,399,181,97.0,4,244.69
1246,399,307,183.0,3,4487.48
1247,400,87,98.0,3,3689.85
1248,400,26,276.0,4,1230.5
1249,400,659,230.0,2,2523.44
1250,400,990,21.0,1,233.36
1251,401,122,234.0,1,4045.16
1252,401,963,36.0,4,787.32
1253,401,38,23.0,1,0.0
1254,401,249,157.0,1,121.11
1255,402,468,54.0,4,894.91
1256,403,510,103.0,4,4005.92
1257,404,346,294.0,3,1654.96
1258,404,559,109.0,1,1641.87
1259,404,783,61.0,1,2985.77
1260,404,281,189.0,1,3799.87
1261,405,169,68.0,3,1256.04
1262,405,103,249.0,4,1911.85
1263,405,83,145.0,1,85.76
1264,405,427,138.0,3,3477.17
1265,405,536,19.0,3,2089.56
1266,406,185,154.0,3,3079.65
1267,406,357,60.0,3,72.62
1268,406,543,276.0,1,3113.66
1269,406,520,106.0,1,2347.87
1270,406,284,242.0,1,1008.91
1271,407,181,186.0,1,3367.21
1272,407,292,232.0,1,2201.62
1273,407,45,90.0,1,3715.06
1274,407,162,120.0,1,2451.05
1275,408,607,166.0,4,1663.56
1276,408,236,211.0,1,1664.35
1277,408,891,241.0,1,1908.89
1278,408,600,110.0,3,318.98
1279,409,466,99.0,1,1967.29
1280,409,648,65.0,2,4879.0
1281,409,33,238.0,4,345.28
1282,409,470,151.0,3,897.45
1283,409,619,87.0,1,3958.26
1284,410,994,267.0,4,4282.27
1285,410,501,142.0,1,2978.33
1286,410,15,167.0,3,3694.09
1287,410,445,76.0,4,1150.91
1288,410,936,22.0,4,4496.35
1289,411,482,245.0,4,216.42
1290,412,464,6.0,3,1240.53
1291,413,973,46.0,1,706.92
1292,413,17,235.0,3,3361.73
1293,413,879,232.0,4,0.0
1294,413,475,189.0,1,4377.29
1295,414,721,170.0,1,4308.89
1296,414,544,277.0,1,1518.12
1297,414,590,171.0,1,3949.07
1298,414,754,186.0,1,2597.95
1299,415,114,187.0,3,1859.67
1300,416,180,104.0,4,3539.12
1301,416,142,244.0,2,1231.23
1302,416,756,115.0,4,4362.1
1303,417,362,27.0,2,2542.65
1304,417,65,269.0,2,1758.87
1305,417,850,272.0,1,2377.31
1306,418,463,33.0,4,1872.32
1307,418,193,91.0,3,482.18
1308,418,296,75.0,1,591.36
1309,419,155,150.0,1,2627.4
1310,419,427,215.0,4,4662.02
1311,419,455,118.0,1,1493.01
1312,419,855,175.0,4,3241.13
1313,420,498,280.0,4,3345.98
1314,420,456,156.0,3,1555.21
1315,420,176,147.0,2,1172.57
1316,421,152,82.0,2,1457.69
1317,422,293,78.0,1,4867.37
1318,422,166,294.0,1,628.74
1319,422,130,287.0,3,1339.02
1320,422,725,75.0,1,3344.49
1321,422,382,154.0,3,2722.34
1322,423,943,74.0,1,2052.58
1323,424,951,279.0,2,822.46
1324,424,1000,242.0,4,1689.84
1325,424,918,293.0,2,4849.55
1326,424,683,226.0,1,4007.9
1327,425,706,71.0,1,3671.62
1328,425,695,112.0,4,0.0
1329,425,457,99.0,2,507.78
1330,426,540,100.0,1,3917.35
1331,426,24,44.0,1,2715.14
1332,426,1000,261.0,4,2002.4
1333,426,967,75.0,1,4546.81
1334,426,734,145.0,3,1879.67
1335,427,360,44.0,2,4888.74
1336,427,221,226.0,3,3720.56
1337,427,296,217.0,1,4038.08
1338,428,143,155.0,4,3009.78
1339,428,487,192.0,4,4933.86
1340,428,91,212.0,1,2076.83
1341,428,180,70.0,4,2337.49
1342,429,191,154.0,3,1482.84
1343,429,855,237.0,4,1554.38
1344,430,28,241.0,1,812.42
1345,430,128,125.0,2,2114.93
1346,431,123,185.0,2,2490.6
1347,432,493,243.0,4,2208.54
1348,432,998,8.0,1,1897.35
1349,432,866,163.0,2,856.09
1350,432,473,184.0,1,1819.06
1351,432,430,39.0,2,291.14
1352,433,199,85.0,1,3835.21
1353,433,557,154.0,2,4368.59
1354,433,278,73.0,2,524.38
1355,433,14,248.0,1,2614.95
1356,433,422,111.0,2,4608.49
1357,434,516,286.0,1,4166.29
1358,434,629,58.0,4,4238.05
1359,435,472,8.0,1,627.0
1360,435,492,226.0,2,1592.29
1361,435,912,88.0,4,2639.45
1362,435,727,113.0,2,192.36
1363,436,878,107.0,1,3455.83
1364,436,134,57.0,1,2152.79
1365,437,20,55.0,3,3798.8
1366,438,813,129.0,4,2986.22
1367,439,68,63.0,2,3354.55
1368,440,211,179.0,4,4510.82
1369,440,30,142.0,1,770.51
1370,440,972,256.0,4,1771.79
1371,440,800,50.0,4,1247.02
1372,440,840,98.0,4,3828.06
1373,441,176,109.0,4,71.43
1374,441,943,94.0,4,4263.92
1375,441,451,194.0,1,945.2
1376,442,220,160.0,4,1176.39
1377,442,127,184.0,3,596.06
1378,442,722,167.0,2,2807.8
1379,442,506,159.0,1,1954.67
1380,443,232,219.0,4,2066.05
1381,443,194,188.0,1,4479.04
1382,443,184,53.0,1,4993.68
1383,443,406,61.0,3,2637.18
1384,444,405,86.0,3,3490.43
1385,444,67,206.0,2,4877.28
1386,445,239,297.0,3,3639.74
1387,446,280,207.0,3,1812.68
1388,446,497,55.0,4,1430.51
1389,446,126,68.0,2,2472.24
1390,446,31,255.0,1,3702.1
1391,446,695,167.0,1,4861.76
1392,447,311,266.0,4,3135.0
1393,447,786,254.0,3,3974.02
1394,448,517,276.0,2,2735.07
1395,448,560,220.0,1,0.0
1396,448,902,192.0,1,1948.97
1397,448,454,155.0,3,228.11
1398,449,504,249.0,3,715.72
1399,449,783,283.0,1,2865.83
1400,450,586,259.0,3,2405.76
1401,450,58,193.0,3,1353.79
1402,450,632,31.0,2,3844.03
1403,450,29,178.0,4,273.34
1404,450,829,174.0,4,183.15
1405,451,100,179.0,3,1758.46
1406,451,58,43.0,1,1275.69
1407,451,933,86.0,1,4351.25
1408,451,21,216.0,4,1664.28
1409,452,528,11.0,3,1369.76
1410,452,325,50.0,3,2873.25
1411,452,828,172.0,3,545.28
1412,452,509,85.0,4,4066.71
1413,452,630,254.0,2,1848.5
1414,453,861,152.0,4,1109.7
1415,454,412,296.0,1,3141.63
1416,454,98,271.0,4,1717.35
1417,454,487,154.0,3,1088.21
1418,454,517,102.0,2,2192.91
1419,454,425,280.0,3,1293.76
1420,455,903,95.0,1,3157.83
1421,455,591,239.0,3,1104.12
1422,456,960,222.0,4,4054.22
1423,456,958,102.0,4,3646.74
1424,456,374,153.0,3,781.33
1425,457,421,104.0,2,4307.92
1426,457,867,82.0,3,1371.33
1427,457,263,76.0,4,1218.84
1428,457,197,237.0,1,1265.65
1429,458,574,103.0,3,2138.99
1430,458,164,142.0,2,725.33
1431,458,675,248.0,4,921.13
1432,458,802,160.0,1,323.87
1433,459,306,186.0,1,4507.85
1434,459,688,71.0,1,2014.63
1435,459,242,61.0,1,2876.32
1436,459,535,128.0,4,4750.89
1437,459,509,160.0,1,1228.48
1438,460,853,120.0,4,3699.32
1439,460,958,109.0,3,1129.14
1440,460,994,28.0,2,2225.4
1441,461,547,279.0,2,3513.11
1442,461,434,74.0,3,3429.56
1443,461,372,10.0,3,3592.57
1444,461,661,27.0,4,222.31
1445,462,260,185.0,4,1954.22
1446,462,925,226.0,1,2697.81
1447,463,9,154.0,3,4641.16
1448,463,93,82.0,1,1522.24
1449,463,938,208.0,3,3175.2
1450,463,809,251.0,1,1406.48
1451,464,755,216.0,3,4636.16
1452,464,898,259.0,1,4130.78
1453,464,68,280.0,2,2133.31
1454,464,756,26.0,2,0.0
1455,465,646,205.0,3,3965.55
1456,465,205,80.0,2,1602.92
1457,466,529,163.0,1,4242.45
1458,466,463,88.0,3,4373.85
1459,467,847,212.0,2,4007.67
1460,467,377,292.0,1,1997.8
1461,467,230,117.0,1,4743.14
1462,467,929,86.0,1,4871.93
1463,467,51,76.0,3,3109.12
1464,468,982,7.0,2,892.11
1465,469,446,114.0,3,4144.92
1466,469,731,136.0,1,993.19
1467,469,295,105.0,3,1941.26
1468,469,615,96.0,1,4976.28
1469,469,429,148.0,1,2072.19
1470,470,242,298.0,4,2282.33
1471,470,701,165.0,3,474.41
1472,470,998,216.0,3,3449.92
1473,471,263,170.0,1,521.63
1474,471,954,23.0,1,2381.12
1475,471,6,202.0,2,2547.48
1476,471,688,21.0,2,704.58
1477,471,595,173.0,1,1338.44
1478,472,136,72.0,1,1620.72
1479,472,267,255.0,1,1600.68
1480,472,893,144.0,2,3751.73
1481,472,925,135.0,2,3084.01
1482,473,321,251.0,3,4468.73
1483,473,783,225.0,1,2800.59
1484,473,55,18.0,1,785.67
1485,473,482,59.0,2,859.6
1486,473,917,287.0,3,251.92
1487,474,469,75.0,3,606.83
1488,474,127,92.0,2,513.21
1489,474,855,288.0,1,3762.19
1490,474,913,2.0,4,1101.36
1491,475,786,126.0,4,943.82
1492,475,787,13.0,3,3400.7
1493,475,292,54.0,1,2001.14
1494,475,858,245.0,2,811.19
1495,475,465,22.0,2,0.0
1496,476,974,291.0,3,1658.33
1497,476,133,144.0,1,4323.23
1498,476,331,195.0,1,3731.81
1499,476,95,204.0,3,1313.06
1500,476,92,206.0,1,4269.11
1501,477,663,221.0,1,646.98
1502,477,754,183.0,2,4523.48
1503,477,682,250.0,1,4168.66
1504,478,907,216.0,3,2408.38
1505,478,93,222.0,3,4064.42
1506,478,646,237.0,3,510.09
1507,478,693,253.0,1,3255.67
1508,479,645,40.0,4,465.65
1509,479,929,153.0,3,1536.95
1510,479,862,24.0,1,2639.31
1511,479,565,261.0,1,4590.64
1512,479,436,291.0,3,517.7
1513,480,364,8.0,2,2948.56
1514,480,117,201.0,3,938.78
1515,480,47,160.0,1,2110.45
1516,481,742,135.0,3,3798.9
1517,481,350,132.0,1,1094.79
1518,481,893,202.0,1,0.0
1519,481,120,207.0,1,900.09
1520,481,890,184.0,4,3643.26
1521,482,824,97.0,2,483.79
1522,482,115,13.0,1,3495.36
1523,482,215,223.0,3,3260.68
1524,482,863,237.0,4,995.03
1525,483,486,78.0,3,157.99
1526,483,757,230.0,3,4821.14
1527,484,249,200.0,1,1509.42
1528,484,53,221.0,2,88.98
1529,484,426,283.0,3,3698.54
1530,484,298,249.0,1,2463.11
1531,484,238,161.0,1,2665.13
1532,485,66,242.0,2,4469.74
1533,485,120,229.0,3,3132.35
1534,485,715,98.0,3,152.99
1535,485,481,300.0,2,2218.65
1536,485,931,239.0,2,4612.59
1537,486,905,213.0,2,3628.83
1538,486,854,82.0,2,3990.06
1539,487,213,247.0,2,3468.95
1540,487,133,51.0,1,1037.45
1541,487,813,120.0,3,4718.12
1542,487,215,133.0,4,0.0
1543,487,366,257.0,1,914.84
1544,488,827,116.0,1,1721.79
1545,489,576,181.0,1,2457.51
1546,490,789,263.0,4,1374.08
1547,491,686,224.0,1,3546.7
1548,491,819,54.0,3,4815.1
1549,491,801,52.0,4,3067.8
1550,491,844,60.0,4,257.75
1551,491,892,149.0,1,4559.38
1552,492,781,78.0,4,2517.04
1553,492,663,103.0,2,1706.31
1554,492,450,242.0,3,0.0
1555,492,350,190.0,2,2549.86
1556,493,370,215.0,1,800.48
1557,493,807,209.0,1,733.07
1558,493,920,185.0,3,4761.61
1559,493,967,264.0,1,2240.76
1560,494,87,84.0,2,1608.28
1561,495,63,77.0,3,3808.0
1562,495,925,266.0,4,336.16
1563,495,997,283.0,2,2125.56
1564,495,895,176.0,2,3621.68
1565,496,847,75.0,2,4506.03
1566,497,457,226.0,1,4443.52
1567,497,715,207.0,2,4443.99
1568,497,795,275.0,1,4410.82
1569,497,343,64.0,3,3639.24
1570,498,554,159.0,2,1107.99
1571,498,534,14.0,2,3797.38
1572,498,912,155.0,4,2982.89
1573,498,744,30.0,3,4935.43
1574,498,862,63.0,2,1335.79
1575,499,775,2.0,1,2271.25
1576,500,348,289.0,1,4036.67
1577,500,732,153.0,4,4230.25
1578,500,292,266.0,4,3378.55
1579,500,756,98.0,1,570.87
1580,501,466,210.0,1,775.44
1581,501,84,243.0,1,357.86
1582,501,220,206.0,3,436.46
1583,502,573,299.0,4,3905.18
1584,502,511,250.0,3,4982.73
1585,502,750,65.0,3,4127.87
1586,502,497,270.0,3,690.46
1587,502,121,80.0,1,0.0
1588,503,379,61.0,1,3027.92
1589,503,586,190.0,2,249.4
1590,503,313,73.0,2,1551.14
1591,503,146,156.0,4,2137.7
1592,503,911,250.0,2,1117.13
1593,504,126,213.0,4,1775.81
1594,505,587,193.0,2,2850.53
1595,505,487,235.0,4,707.41
1596,505,780,166.0,3,3352.74
1597,505,92,119.0,4,3339.29
1598,506,348,226.0,4,276.81
1599,506,754,12.0,2,3247.29
1600,506,586,286.0,2,2827.17
1601,506,88,27.0,1,4778.08
1602,507,535,9.0,1,3765.26
1603,507,124,105.0,4,0.0
1604,507,252,164.0,4,2248.94
1605,507,412,11.0,4,272.67
1606,507,349,270.0,3,0.0
1607,508,392,277.0,2,500.57
1608,508,173,45.0,2,762.97
1609,508,158,30.0,2,4763.22
1610,509,985,152.0,2,948.22
1611,509,400,165.0,1,1634.21
1612,509,265,26.0,3,4710.81
1613,509,208,252.0,1,3773.06
1614,509,521,31.0,4,1955.99
1615,510,476,208.0,4,2065.03
1616,510,649,283.0,1,0.0
1617,510,987,284.0,4,3391.73
1618,511,312,256.0,4,2063.39
1619,511,209,125.0,1,1897.86
1620,512,976,21.0,3,4808.69
1621,512,2,85.0,3,4807.52
1622,512,1,128.0,1,4670.86
1623,512,860,108.0,3,4996.25
1624,512,600,273.0,4,1442.49
